Audiofile,start,end,class
test.wav,613.15,613.16,background
test.wav,613.16,613.36,foreground
test.wav,613.36,613.37,background
test.wav,613.37,614.84,foreground
test.wav,614.84,614.96,background
test.wav,614.96,614.99,foreground
test.wav,614.99,615.0,background
test.wav,615.0,615.24,foreground
test.wav,615.24,615.25,background
test.wav,615.25,615.27,foreground
test.wav,615.27,615.28,background
test.wav,615.28,615.29,foreground
test.wav,615.29,615.3,background
test.wav,615.3,615.33,foreground
test.wav,615.33,615.34,background
test.wav,615.34,615.55,foreground
test.wav,615.55,615.57,background
test.wav,615.57,615.59,foreground
test.wav,615.59,615.6,background
test.wav,615.6,616.18,foreground
test.wav,616.18,616.19,background
test.wav,616.19,616.69,foreground
test.wav,616.69,616.7,background
test.wav,616.7,616.71,foreground
test.wav,616.71,616.74,background
test.wav,616.74,616.75,foreground
test.wav,616.75,616.76,background
test.wav,616.76,617.61,foreground
test.wav,617.61,617.62,background
test.wav,617.62,617.68,foreground
test.wav,617.68,617.69,background
test.wav,617.69,617.72,foreground
test.wav,617.72,617.73,background
test.wav,617.73,619.34,foreground
test.wav,619.34,619.45,background
test.wav,619.45,619.95,foreground
test.wav,619.95,619.96,background
test.wav,619.96,620.29,foreground
test.wav,620.29,620.3,background
test.wav,620.3,620.6,foreground
test.wav,620.6,620.61,background
test.wav,620.61,621.01,foreground
test.wav,621.01,621.02,background
test.wav,621.02,621.03,foreground
test.wav,621.03,621.04,background
test.wav,621.04,621.05,foreground
test.wav,621.05,621.06,background
test.wav,621.06,625.51,foreground
test.wav,625.51,625.52,background
test.wav,625.52,631.12,foreground
test.wav,631.12,631.13,background
test.wav,631.13,631.51,foreground
test.wav,631.51,631.52,background
test.wav,631.52,634.41,foreground
test.wav,634.41,634.42,background
test.wav,634.42,634.54,foreground
test.wav,634.54,634.55,background
test.wav,634.55,634.63,foreground
test.wav,634.63,634.64,background
test.wav,634.64,635.54,foreground
test.wav,635.54,635.56,background
test.wav,635.56,635.64,foreground
test.wav,635.64,635.68,background
test.wav,635.68,635.69,foreground
test.wav,635.69,635.71,background
test.wav,635.71,635.74,foreground
test.wav,635.74,635.75,background
test.wav,635.75,636.76,foreground
test.wav,636.76,636.78,background
test.wav,636.78,636.81,foreground
test.wav,636.81,636.83,background
test.wav,636.83,637.02,foreground
test.wav,637.02,637.03,background
test.wav,637.03,638.79,foreground
test.wav,638.79,638.8,background
test.wav,638.8,641.34,foreground
test.wav,641.34,641.35,background
test.wav,641.35,642.65,foreground
test.wav,642.65,642.66,background
test.wav,642.66,643.86,foreground
test.wav,643.86,643.87,background
test.wav,643.87,644.34,foreground
test.wav,644.34,644.38,background
test.wav,644.38,645.39,foreground
test.wav,645.39,645.41,background
test.wav,645.41,645.51,foreground
test.wav,645.51,645.52,background
test.wav,645.52,645.84,foreground
test.wav,645.84,645.87,background
test.wav,645.87,645.88,foreground
test.wav,645.88,645.89,background
test.wav,645.89,645.92,foreground
test.wav,645.92,645.95,background
test.wav,645.95,646.01,foreground
test.wav,646.01,646.03,background
test.wav,646.03,646.08,foreground
test.wav,646.08,646.09,background
test.wav,646.09,646.36,foreground
test.wav,646.36,646.39,background
test.wav,646.39,646.78,foreground
test.wav,646.78,646.79,background
test.wav,646.79,646.8,foreground
test.wav,646.8,646.81,background
test.wav,646.81,646.91,foreground
test.wav,646.91,646.92,background
test.wav,646.92,648.69,foreground
test.wav,648.69,648.7,background
test.wav,648.7,649.83,foreground
test.wav,649.83,649.84,background
test.wav,649.84,650.37,foreground
test.wav,650.37,650.38,background
test.wav,650.38,650.47,foreground
test.wav,650.47,650.48,background
test.wav,650.48,651.59,foreground
test.wav,651.59,651.6,background
test.wav,651.6,653.49,foreground
test.wav,653.49,653.5,background
test.wav,653.5,654.29,foreground
test.wav,654.29,654.3,background
test.wav,654.3,654.33,foreground
test.wav,654.33,654.34,background
test.wav,654.34,654.38,foreground
test.wav,654.38,654.44,background
test.wav,654.44,658.18,foreground
test.wav,658.18,658.19,background
test.wav,658.19,658.39,foreground
test.wav,658.39,658.4,background
test.wav,658.4,658.41,foreground
test.wav,658.41,658.43,background
test.wav,658.43,658.44,foreground
test.wav,658.44,658.45,background
test.wav,658.45,658.46,foreground
test.wav,658.46,658.47,background
test.wav,658.47,658.48,foreground
test.wav,658.48,658.49,background
test.wav,658.49,661.36,foreground
test.wav,661.36,661.37,background
test.wav,661.37,663.93,foreground
test.wav,663.93,663.94,background
test.wav,663.94,663.97,foreground
test.wav,663.97,663.99,background
test.wav,663.99,664.01,foreground
test.wav,664.01,664.02,background
test.wav,664.02,664.03,foreground
test.wav,664.03,664.04,background
test.wav,664.04,664.05,foreground
test.wav,664.05,664.06,background
test.wav,664.06,666.23,foreground
test.wav,666.23,666.25,background
test.wav,666.25,666.28,foreground
test.wav,666.28,666.29,background
test.wav,666.29,666.64,foreground
test.wav,666.64,666.65,background
test.wav,666.65,666.96,foreground
test.wav,666.96,666.97,background
test.wav,666.97,667.65,foreground
test.wav,667.65,667.69,background
test.wav,667.69,668.52,foreground
test.wav,668.52,668.54,background
test.wav,668.54,668.74,foreground
test.wav,668.74,668.76,background
test.wav,668.76,668.81,foreground
test.wav,668.81,668.83,background
test.wav,668.83,668.93,foreground
test.wav,668.93,668.94,background
test.wav,668.94,669.85,foreground
test.wav,669.85,669.96,background
test.wav,669.96,669.97,foreground
test.wav,669.97,670.0,background
test.wav,670.0,670.58,foreground
test.wav,670.58,670.59,background
test.wav,670.59,670.63,foreground
test.wav,670.63,670.64,background
test.wav,670.64,670.76,foreground
test.wav,670.76,670.78,background
test.wav,670.78,673.97,foreground
test.wav,673.97,674.05,background
test.wav,674.05,674.83,foreground
test.wav,674.83,674.84,background
test.wav,674.84,675.58,foreground
test.wav,675.58,675.59,background
test.wav,675.59,675.97,foreground
test.wav,675.97,675.98,background
test.wav,675.98,676.4,foreground
test.wav,676.4,676.41,background
test.wav,676.41,677.01,foreground
test.wav,677.01,677.02,background
test.wav,677.02,679.48,foreground
test.wav,679.48,679.49,background
test.wav,679.49,680.8,foreground
test.wav,680.8,680.81,background
test.wav,680.81,683.02,foreground
test.wav,683.02,683.03,background
test.wav,683.03,683.04,foreground
test.wav,683.04,683.05,background
test.wav,683.05,683.06,foreground
test.wav,683.06,683.09,background
test.wav,683.09,683.1,foreground
test.wav,683.1,683.11,background
test.wav,683.11,683.4,foreground
test.wav,683.4,683.41,background
test.wav,683.41,684.04,foreground
test.wav,684.04,684.05,background
test.wav,684.05,686.47,foreground
test.wav,686.47,686.5,background
test.wav,686.5,686.52,foreground
test.wav,686.52,686.53,background
test.wav,686.53,691.38,foreground
test.wav,691.38,691.39,background
test.wav,691.39,691.4,foreground
test.wav,691.4,691.41,background
test.wav,691.41,693.38,foreground
test.wav,693.38,693.4,background
test.wav,693.4,693.43,foreground
test.wav,693.43,693.44,background
test.wav,693.44,693.54,foreground
test.wav,693.54,693.55,background
test.wav,693.55,693.9,foreground
test.wav,693.9,693.91,background
test.wav,693.91,694.09,foreground
test.wav,694.09,694.12,background
test.wav,694.12,694.35,foreground
test.wav,694.35,694.36,background
test.wav,694.36,694.38,foreground
test.wav,694.38,694.4,background
test.wav,694.4,694.44,foreground
test.wav,694.44,694.45,background
test.wav,694.45,694.5,foreground
test.wav,694.5,694.52,background
test.wav,694.52,694.53,foreground
test.wav,694.53,694.54,background
test.wav,694.54,694.56,foreground
test.wav,694.56,694.59,background
test.wav,694.59,695.32,foreground
test.wav,695.32,695.33,background
test.wav,695.33,695.34,foreground
test.wav,695.34,695.35,background
test.wav,695.35,696.12,foreground
test.wav,696.12,696.22,background
test.wav,696.22,696.29,foreground
test.wav,696.29,696.3,background
test.wav,696.3,696.39,foreground
test.wav,696.39,696.4,background
test.wav,696.4,696.55,foreground
test.wav,696.55,696.67,background
test.wav,696.67,696.93,foreground
test.wav,696.93,696.97,background
test.wav,696.97,699.32,foreground
test.wav,699.32,699.34,background
test.wav,699.34,699.35,foreground
test.wav,699.35,699.37,background
test.wav,699.37,702.25,foreground
test.wav,702.25,702.26,background
test.wav,702.26,702.76,foreground
test.wav,702.76,702.77,background
test.wav,702.77,702.82,foreground
test.wav,702.82,702.87,background
test.wav,702.87,702.88,foreground
test.wav,702.88,703.2,background
test.wav,703.2,703.32,foreground
test.wav,703.32,703.33,background
test.wav,703.33,703.38,foreground
test.wav,703.38,703.39,background
test.wav,703.39,703.4,foreground
test.wav,703.4,703.42,background
test.wav,703.42,703.47,foreground
test.wav,703.47,703.48,background
test.wav,703.48,703.59,foreground
test.wav,703.59,703.6,background
test.wav,703.6,703.64,foreground
test.wav,703.64,703.65,background
test.wav,703.65,705.06,foreground
test.wav,705.06,705.07,background
test.wav,705.07,705.37,foreground
test.wav,705.37,705.38,background
test.wav,705.38,705.44,foreground
test.wav,705.44,705.45,background
test.wav,705.45,705.48,foreground
test.wav,705.48,705.49,background
test.wav,705.49,706.97,foreground
test.wav,706.97,707.01,background
test.wav,707.01,707.02,foreground
test.wav,707.02,707.12,background
test.wav,707.12,707.14,foreground
test.wav,707.14,707.15,background
test.wav,707.15,707.16,foreground
test.wav,707.16,707.19,background
test.wav,707.19,707.2,foreground
test.wav,707.2,707.21,background
test.wav,707.21,707.24,foreground
test.wav,707.24,707.27,background
test.wav,707.27,707.3,foreground
test.wav,707.3,707.32,background
test.wav,707.32,707.71,foreground
test.wav,707.71,707.72,background
test.wav,707.72,709.65,foreground
test.wav,709.65,709.66,background
test.wav,709.66,710.85,foreground
test.wav,710.85,710.86,background
test.wav,710.86,712.24,foreground
test.wav,712.24,712.25,background
test.wav,712.25,712.7,foreground
test.wav,712.7,712.71,background
test.wav,712.71,715.56,foreground
test.wav,715.56,715.57,background
test.wav,715.57,717.37,foreground
test.wav,717.37,717.38,background
test.wav,717.38,718.09,foreground
test.wav,718.09,718.1,background
test.wav,718.1,719.38,foreground
test.wav,719.38,719.39,background
test.wav,719.39,720.5,foreground
test.wav,720.5,720.51,background
test.wav,720.51,720.94,foreground
test.wav,720.94,720.95,background
test.wav,720.95,721.97,foreground
test.wav,721.97,721.99,background
test.wav,721.99,722.05,foreground
test.wav,722.05,722.06,background
test.wav,722.06,722.15,foreground
test.wav,722.15,722.16,background
test.wav,722.16,722.21,foreground
test.wav,722.21,722.23,background
test.wav,722.23,722.87,foreground
test.wav,722.87,722.88,background
test.wav,722.88,722.9,foreground
test.wav,722.9,722.91,background
test.wav,722.91,722.94,foreground
test.wav,722.94,722.95,background
test.wav,722.95,723.14,foreground
test.wav,723.14,723.15,background
test.wav,723.15,724.67,foreground
test.wav,724.67,724.68,background
test.wav,724.68,724.69,foreground
test.wav,724.69,724.9,background
test.wav,724.9,725.15,foreground
test.wav,725.15,725.19,background
test.wav,725.19,725.2,foreground
test.wav,725.2,725.26,background
test.wav,725.26,725.27,foreground
test.wav,725.27,725.28,background
test.wav,725.28,726.07,foreground
test.wav,726.07,726.09,background
test.wav,726.09,726.11,foreground
test.wav,726.11,726.14,background
test.wav,726.14,726.15,foreground
test.wav,726.15,726.17,background
test.wav,726.17,726.18,foreground
test.wav,726.18,726.19,background
test.wav,726.19,726.42,foreground
test.wav,726.42,726.43,background
test.wav,726.43,728.34,foreground
test.wav,728.34,728.35,background
test.wav,728.35,728.36,foreground
test.wav,728.36,728.37,background
test.wav,728.37,729.29,foreground
test.wav,729.29,729.3,background
test.wav,729.3,729.31,foreground
test.wav,729.31,729.33,background
test.wav,729.33,729.34,foreground
test.wav,729.34,729.35,background
test.wav,729.35,732.31,foreground
test.wav,732.31,732.32,background
test.wav,732.32,733.53,foreground
test.wav,733.53,733.54,background
test.wav,733.54,734.53,foreground
test.wav,734.53,734.54,background
test.wav,734.54,734.87,foreground
test.wav,734.87,734.88,background
test.wav,734.88,736.12,foreground
test.wav,736.12,736.13,background
test.wav,736.13,736.21,foreground
test.wav,736.21,736.22,background
test.wav,736.22,736.38,foreground
test.wav,736.38,736.39,background
test.wav,736.39,737.08,foreground
test.wav,737.08,737.09,background
test.wav,737.09,739.36,foreground
test.wav,739.36,739.37,background
test.wav,739.37,739.44,foreground
test.wav,739.44,739.45,background
test.wav,739.45,739.48,foreground
test.wav,739.48,739.49,background
test.wav,739.49,739.51,foreground
test.wav,739.51,739.52,background
test.wav,739.52,739.53,foreground
test.wav,739.53,739.56,background
test.wav,739.56,739.87,foreground
test.wav,739.87,739.88,background
test.wav,739.88,739.9,foreground
test.wav,739.9,739.91,background
test.wav,739.91,739.99,foreground
test.wav,739.99,740.0,background
test.wav,740.0,740.24,foreground
test.wav,740.24,740.25,background
test.wav,740.25,741.13,foreground
test.wav,741.13,741.14,background
test.wav,741.14,742.04,foreground
test.wav,742.04,742.05,background
test.wav,742.05,742.35,foreground
test.wav,742.35,742.36,background
test.wav,742.36,742.55,foreground
test.wav,742.55,742.56,background
test.wav,742.56,743.86,foreground
test.wav,743.86,743.87,background
test.wav,743.87,744.18,foreground
test.wav,744.18,744.19,background
test.wav,744.19,747.3,foreground
test.wav,747.3,747.31,background
test.wav,747.31,747.35,foreground
test.wav,747.35,747.36,background
test.wav,747.36,747.41,foreground
test.wav,747.41,747.42,background
test.wav,747.42,747.49,foreground
test.wav,747.49,747.5,background
test.wav,747.5,749.17,foreground
test.wav,749.17,749.18,background
test.wav,749.18,750.11,foreground
test.wav,750.11,750.12,background
test.wav,750.12,750.36,foreground
test.wav,750.36,750.38,background
test.wav,750.38,750.57,foreground
test.wav,750.57,750.58,background
test.wav,750.58,752.45,foreground
test.wav,752.45,752.46,background
test.wav,752.46,752.48,foreground
test.wav,752.48,752.49,background
test.wav,752.49,752.5,foreground
test.wav,752.5,752.52,background
test.wav,752.52,753.45,foreground
test.wav,753.45,753.48,background
test.wav,753.48,753.51,foreground
test.wav,753.51,753.56,background
test.wav,753.56,753.57,foreground
test.wav,753.57,753.59,background
test.wav,753.59,754.62,foreground
test.wav,754.62,754.63,background
test.wav,754.63,754.65,foreground
test.wav,754.65,754.66,background
test.wav,754.66,754.97,foreground
test.wav,754.97,754.99,background
test.wav,754.99,755.03,foreground
test.wav,755.03,755.05,background
test.wav,755.05,758.51,foreground
test.wav,758.51,758.52,background
test.wav,758.52,763.41,foreground
test.wav,763.41,763.42,background
test.wav,763.42,764.21,foreground
test.wav,764.21,764.22,background
test.wav,764.22,764.27,foreground
test.wav,764.27,764.29,background
test.wav,764.29,765.57,foreground
test.wav,765.57,765.58,background
test.wav,765.58,766.09,foreground
test.wav,766.09,766.1,background
test.wav,766.1,766.18,foreground
test.wav,766.18,766.19,background
test.wav,766.19,766.62,foreground
